listing_id,id,date,reviewer_id,reviewer_name,comments
796558,19094808,2014-09-06,18375097,Anthony,"Just as great the 2nd time, I'd recommend it to family and friends."
796558,19441318,2014-09-12,20953925,Katie,"I thoroughly enjoyed my experience with Lisa...the home was lovely and inviting; the room was perfect and the bed was heavenly. The home was super clean and it is obvious that Lisa takes great pride in ownership. I was greeted with a warm, friendly welcome and bottle of wine! I would definitely stay at Lisa's again and highly recommend you stay there, too."
796558,20294898,2014-09-27,10642851,Warren,"Lisa was an amazing host. She was extremely friendly and accommodating. The house was great and a perfect ""home-base"" while I was in town on business. 
The house is right near downtown Burlingame with its selection of high end shopping and dining. 
The close proximity to the Caltrain makes getting around the bay area a breeze! 
All in all it was a great place to stay and I would highly recommend it!"
796558,20712368,2014-10-04,1256317,Bingbing,"Lisa is a great host, very accommodating. We stayed for five days and had a wonderful experience. Her place is very homey and filled with antique decorations. The place is so close to Burlingame shopping and the cal station, very walkable. BTW, we love the easy breakfast she prepared every morning."
796558,21318074,2014-10-14,8107119,Rui,Lisa was a superb host. Here place is amazing and very clean. She had a bottle of Red Wine and a tray of fruit when I arrived. She was beyond accommodating and I would stay here again. Thank You Lisa!
796558,21444213,2014-10-17,3940718,Brian,Great place.  Lisa was a phenomenal host and great conversationalist.  Would definitely recommend.
796558,21848010,2014-10-25,22342963,Rissa,"I wish I could give a million stars to Lisa. She is amazing. This was my first time using AirBnB and so I was quite skeptical. However, her kindness and adorable house far far exceeded my expectations. She was so kind and welcoming and really made me feel at home in her beautiful house. Her house is very clean and comfortable. I felt very spoiled. The bed was so so comfortable with high quality linens. I was in town for business and she was very accommodating to me schedule and all my needs. Lisa put out fresh berries, yogurt, granola and tea for me every morning for breakfast. Her house is in a great neighborhood as well, with anything I needed only a few blocks away. In summary, Lisa truly made this an incredible experience and I highly recommend staying with here! You will not be disappointed, in fact, you will probably be blown away like I was!"
796558,21993506,2014-10-27,6759167,Megan,"Lisa was an incredible host!  She made my trip to San Francisco incredibly enjoyable.  The house and room are lovely and I arrived to a plate of cheese, fruit and nuts and bottles of water in my room.  She was extremely accommodating and even connected me with a trusted Lyft driver as I needed transportation to and from a wedding.  The morning I was heading out, she offered a buffet of breakfast food before I left for the airport.  She really went above and beyond to make my stay with her comfortable.  I highly recommend staying with Lisa!"
796558,22674563,2014-11-11,23128822,Rob,"Lisa made my quick weekend in San Francisco so easy and welcoming with 5-star accommodations at an extremely affordable price.  If you are looking for a simply room to stay in with all of the amenities of home, then look no further."
796558,22969119,2014-11-18,6111971,Hariton,Perfect host and a very cosy and homy expirience
796558,23066123,2014-11-22,22491594,Forrest,"Was attending a conference at a large Hotel near the Airport, and rather than stay at the Hotel (which was located next to the freeway with absolutely nothing nearby to walk too), opted instead for Lisa's BnB.  It was a great choice as there are a ton of nice shops and restaurants within just a short walk in a very pleasant neighborhood and getting a ride to the conference at the hotel cost less than the hotel parking garage."
796558,23904666,2014-12-14,21348787,Jos,"I was in the Bay Area for a ten day business trip. Usually I stay in one of the many soulless hotels that the area offers, but this time I opted for a more personal experience in the form of Lisa's airbnb offering. What a find! The house is a lovely wooden 100 year old family home. Lisa is a wonderful hostess, friendly, chatty, welcoming, hospitable. I was sorry I had to leave! I felt a bit like I was a long lost family member coming to stay :-)

The house is located very conveniently around the corner from Burlingame Ave, where there are shops and restaurant. The Peet's on  that street opens at 6am, which is quite a boon for the jet lagged traveller... Parking is easy and the Caltrain is just a crawl away.

All in all amazing value and I will certainly come back."
796558,25418214,2015-01-15,23748526,Harvey,"Lisa was a spectacular host and really raised the bar for what I expect from Airbnb.  When I checked in, she even greeted me with a cheese and wine platter!  The house and room were amazing, I just wish I had more time to stay there...  "
796558,25688470,2015-01-23,19360454,William,Lisa Myshall Brady was a very good hostess during my stay at her B&B. The neighborhood seemed very safe and pleasant for walks with large trees. And it was very easy to walk 2 blocks to several great restaurants on Burlingame. The house is about 100 years old but has been kept up fairly well and was tastefully decorated. I personally prefer older buildings where it feels more like you are at home.
796558,26113778,2015-02-03,25106109,Cyndi,"By far the best host ever!!!! She's kind thoughtful and a loving person. I was in Lisa's home for two weeks my room was cozy very clean, loved the area. I had to stay an extra day she was very accommodating, we walked her dog around by the bay and it was beautiful, I mentioned I had never seen the ocean, she took her entire day to take me we drove to Half Moon Bay and many times I was over whelmed with joy, the fact that she took her day and turned it into my day, well I will for ever be grateful for the experience. This experience at her home was by far the best.

Cyndi Sandoval
Denver Colorado"
796558,27126291,2015-02-26,23299134,Karen,"I arrived at Lisa's at 9:30 pm, famished after a long flight from Boston and was delighted to find a beautiful plate of cheese, crackers, and fruit. As if that weren't enough, a bottle of great wine also awaited me.
The room was small but comfortable, and I slept well, though I'd suggest packing earplugs b/c early train whistles might bother some people.

The next morning, Lisa set out a delicious breakfast with beverages, fresh fruit, granola, yogurt, and coffee cake. My husband met me at Lisa's early in the morning, coming in on another flight, and Lisa invited him to join me for breakfast. Much appreciated. We enjoyed chatting with Lisa before she left for work.

I should also comment that Lisa has a great aesthetic and her home reflects her stylish, eclectic taste.

The location was convenient to the Caltrain and wasn't too far from the airport.

Lisa is a great host whose home makes a great place to stay if one needs a place to stay near the airport."
796558,27372800,2015-03-02,11024686,Katey,"Lisa was a delightful host and offered all the comforts of a bed and breakfast. Especially worth noting was the delicious breakfast spread Lisa left out in the morning as well as a snack upon arrival. I would recommend a stay with Lisa for anyone looking to stay near the airport or in close proximity to the city. Thanks so much again, Lisa!"
796558,27857654,2015-03-13,12666917,Eugene,"Lisa was a kind and thoughtful host, going out of her way to make me feel welcome and my stay pleasant. The room was clean and comfortable, bed large and soft, breakfast delicious and the house very cozy.

The house is in perfect place to go for an evening walk and enjoy the town and the weather. 

This has been a perfect AirBnB experience, I can not recommend it enough."
796558,28108443,2015-03-17,11270887,Michelle,"From the moment I stepped into the house, to the moment I left, I felt very, very welcomed by Lisa. She is an excellent host and a wonderful conversationalist. She is also very respectful of personal space, so if you don't feel like talking she makes you feel comfortable just going up to your room. The snacks are amazing and the house is clean and inviting. "
796558,28354653,2015-03-22,18895829,Tracy,"My stay can be summed up in two words: absolutely delightful. The house and bedroom where I stayed was lovely. I appreciated the special touches like the fruit, cheese and wine upon arrival and the breakfast in the morning. Lisa is a delight as well, she is a very personable and passionate host. The house is about a block away to many excellent shops and restaurants. Burlingame is an oasis compared to the hustle and bustle of the city, yet the city is only a short drive or train ride away. Public transportation is close by as well and frequent. "
796558,29648654,2015-04-10,7873381,Adam,"What can I say. Saying with Lisa was one of the most enjoyable Airbnb experiences I've had. She is a sweetheart, respectful of one's space and a delightfully accommodating to her guests. Lisa treated me to some welcome brownies and raspberries that were delicious. But beyond being a gorgeous and kind host she was a joy to relax and talk to. The room was majestically appointed, extremely comfortable and homely. The pets add another layer of enchantment to what was a perfect couple of days stay. Also, location wise you can't get closer to SFO and just a short wander round the corner is the quaint and calm Main Street of Burlingame. Thank you Lisa, you are a doll and I hope our paths cross once again in the future."
796558,29700107,2015-04-11,1164334,Anders,"My wife and I loved our stay with Lisa. The house is beautiful, and the room was exactly what we needed. The location was also super convenient. Lisa went above and beyond to make our stay great. She was extremely friendly and responsive, and also provided breakfast in the morning. If you're looking to stay near Burlingame, stay here! "
796558,29802418,2015-04-12,27612029,Roy,This house like its owner has charm personality and a welcoming feel. The house is tucked away very close to the shopping and cafe quarters in Burlingame and has parking off street if requested. the home is. The home is comfortable and very well equipped. The breakfast was lovely .we would try to stay again if ever in this area.this is a great locality close to good restaurants and fifteen minutes from the airport. Thank you for making the stay so special Lisa.
796558,30058164,2015-04-16,13534462,Brittney,"Lisa was by far the most incredibly woman I have ever had the pleasure of meeting. If there was ever a time I felt that I was exactly where I should be, this was it. Her home was very lovely, welcoming, and gave me a sense of comfort from the moment I walked in. Lisa greeted me at the door with a warm and loving smile and it felt as if I knew her my entire life. If you are looking for a home away from home, this is the place to stay. Thank you for everything, Lisa - you are wonderful!"
796558,30240430,2015-04-19,30248844,Monica,"Lisa is an excellent hostess!  She is so sweet, my flight got in pretty late and she stayed up and was so welcoming and offered to make me food.  Her beautiful home is very clean, cute and comfy.   She suggested a restaurant nearby and I'm so glad she did because the area was  amazing. I didn't realize that there were so many stores and restaurants nearby. The experience was amazing. Lisa made my first b&b experience a great one. "
796558,30799725,2015-04-27,30270912,Wei,"Lisa is very enthusiasm.  Though the day we arrived she was not at home until night, she prepared every things and the breakfast is very good."
796558,31002061,2015-04-30,21974167,Mee-Ae,"Wonderful experience. Lisa is a amazing host! She is kind, warm, and welcoming. The room was perfect and very comfortable. The house is walking distance from shops and restaurants. Getting to and from the freeway is very easy, too. I wish I could have stayed longer!"
796558,31133442,2015-05-02,31441028,Yu,"Burlingame is a very convenient and peaceful town nearby SFO airport. Lisa's house is really sweet and lovely! The room is clean and the bed is so soft. We have a good sleep for our first night is US and woke up with the bird singing. Sometimes there was sound from the train, but we feel OK. "
796558,31249210,2015-05-03,1227701,Lisa,"Very cute house, and comfortable bed in addition to great hospitality. Thanks!"
796558,31481070,2015-05-05,31764622,Rebecca,"Nice safe neighborhood.  Situation was as represented given it was a room rental in an occupied house.  Not recommended for people who aren't comfortable sharing spaces with strangers.  Not a lot of room for extra luggage or to spread out, but that is to be expected when something is described as ""cozy"".  Host was nice about leaving breakfast accessible and provided a bottle of wine and some water.  

"
796558,31725513,2015-05-09,3104359,Linda,"Wow, where do I start?!  I stayed at Lisa's for three nights while I attended a conference near the airport, which was an easy 7 minute drive way.  Lisa felt like a dear friend the minute I met her.  My entire experience there was perfect - Lisa and her daughter, dog and cat were all gracious, the decor delightful, the greeting with snacks and wine, fabulous coffee and breakfast...everything exceeded my expectations.  Coordinating the bathroom time, even with other guests there as well, was easy.  I loved listening to the train chugging away through the open window.  This is a very special place, thanks to all the love Lisa has poured into it."
796558,31950155,2015-05-12,20368336,Krissy,"Lisa was an amazing and gracious host!  The house was great, like a pottery barn doll house.  Wonderful organic breakfast items and welcome basket.  Bed was super comfy.  Location was perfect for walking to downtown as well as the Caltrain - 30 minutes south to Stanford and 30 minutes north to San Francisco.  "
796558,32150433,2015-05-14,32535012,Cheryl,"I can't say enough about our experience with Lisa. Though our booking was last minute, she accommodated us and our stay was magnificent beyond our imagination. The rooms were fabulous and we felt at-home immediately. The coffee cake  met all expectations of ""YUM"" and even took some home to Florida and beat the hunger pains on the flight.  I feel like my daughter and I made a new friend and will definitely keep contact with our host and will come again. Thank you so much for the recommendations on restaurants and shopping in the city. 
In a chilly city, we felt the optimum of WARMTH!!!! the Floridians, Cheryl and Chelsea"
796558,32471356,2015-05-18,7898869,Bailey,Lisa is a warm and friendly host.  Her home is very comfortable and beatiful.
796558,38698027,2015-07-18,9923335,Zicky,Great experience. The room is beautiful and Lisa prepared everything for me when I arrive. She helped me do my laundry and prepare breakfast everyday. Nice place and I definitely recommend it.
796558,39248707,2015-07-21,37524566,Sandeep,"Pleasant stay at Lisa's conveniently located unit not far from SF airport. Cosy bedroom, nice breakfast, good location close to the heart of Burlingame. And Lisa is a wonderful host..."
796558,40087030,2015-07-28,26256814,Leslie,We had an awesome stay with Lisa.  She is a super hostess and made our stay enjoyable and comfortable.  The house is really cool and we loved the dog and cat.  Breakfast was great every morning and we enjoyed sitting out on the back deck when we had time.  The location was perfect for the conference I attended at S. San Fran Conference Center and it was an easy walk to downtown Burlingame for dinner.  We enjoyed walking the neighborhood as well; very quaint little town. We highly recommend this airbnb.
796558,41126883,2015-08-04,37855235,Nicky,"Lisa is a really nice host! My wife and I got a warm welcome from her and the breakfast she provided is really amazing!  Lisa is good at communicating and helpful. We really enjoy the two days' stay there. 
The room is clean and the bed is soft which made us sleep very well. Lisa's house is very lovely with excellent location, 10mins drive from the airport.
Thanks Lisa! Best wishes with you!"
796558,41525893,2015-08-07,35488483,Rita,"Lisa was waiting at the door to welcome me with a smile. She started conversation and put me at ease. My initial impression was that she was very confident and highly organized. She immediately made a connection with me.  She showed me to my room and offered me a nice glass of wine.  In the mornings, she always had a wonderful continental breakfast-the coffee was hot and delicious.  I will come back next time I am in Burlingame.  Thanks Lisa, you are an awesome host in a lovely home you share with guest.

"
796558,41872877,2015-08-09,36575366,Preneshan,Lisa was still awake to welcome us despite our very late arrival at 1am in the morning. The room was comfortable and the location was a 10 minute drive from the airport so very convenient if you need a place close by. The breakfast spread was good. It was much appreciated given the busy morning she had.
796558,42213794,2015-08-11,3618396,Shelby,"
Lisa is a very welcoming, kind and accommodating hostess. Room was small for 2 people, but doable.  Neighborhood and location are perfect and central to Burlingame Ave.  "
796558,42364395,2015-08-12,31763180,Patrick,"Lisa was absolutely wonderful.  You could not find a more pleasant, accommodating host.  Her house is beautiful and the location is fantastic.  She will go out of her way to make you feel at home.  Without question we will always try to stay here first when in the area.  Thanks Lisa."
796558,42438331,2015-08-13,20957622,Natalie,Lisa was by far my favorite Airbnb host that I have ever had. The house was perfect situated in a safe and adorable neighborhood. Walking to lots of restaurants and shops was not even five minutes walk. I always am hesitant about private room searches and this was even better than renting out a whole apartment. Lisa connects with her guests and goes above and beyond to accommodate them. I wish I could of stayed longer to enjoy the breakfast. Can't wait to see you again Lisa!
796558,43295681,2015-08-18,4831584,Benjamin & Elizabeth,"Lisa was very welcoming and friendly. My girlfriend and I enjoyed talking to her and getting her advice on things to do around San Francisco. Lisa's house is conveniently located just blocks away from a nice area with shops, restaurants and a grocery store. "
796558,45012052,2015-08-30,24212320,Jovi,"Lisa is very helpful on everything, the location is good, near downtown, library and Caltrain. The negative side is the house is not comfortable enough to stay, a lot of stuffs in there, the room is very small, even it's hard to move in that room. The bathroom is mass and not clean, it's a bad experience if you want a bath. Also the wifi is very slow to watch any video. So the price is high than it should be. I think $80 is proper price. "
796558,46726580,2015-09-13,23471545,Doris,"We had a very clean, comfortable, relaxing and enjoyable stay here.  The location is easy to find and in a cute neighborhood with lots of good restaurants and shops.  Lisa is very friendly and helpful -- thanks to her, we saved lots of time from driving out to Yosemite and instead chose to explore the city during our brief stay in town before the start of a business trip.  Delicious French pressed coffee to go along with our thoughtfully prepared on-the-go breakfast options.  Highly recommend."
796558,47435912,2015-09-18,24975897,Aravind,Lisa is a very nice host. The room was clean and well kept. 
796558,48005836,2015-09-22,19708246,Paul,"I rented a bedroom at this place for my daughter and her boyfriend when they came to visit. After Justine night, my daughter said it felt like she was staying at a friend's house. In retrospect, she was. Thanks Lisa! See you again soon! "
796558,48951622,2015-09-29,24563396,John,"Lisa is a good host, she is really friendly and kind. Her house is very special and its location is very good. You can walk to those delicious restaurants two blocks away. And her breakfast tasets really good."
796558,49200624,2015-10-02,26846574,Wenxiu,"The host Lisa is so nice. When we stayed in the house, we just feel as same comfortable as in our own home. Lisa prepared planty choices breakfast every morning. Every room decorate a style. I believe Lisa really enjoy live in the life."
796558,49763663,2015-10-06,34861446,Fiona,"As soon as we arrived Lisa made us feel welcome and at home. We loved the heritage style of the cottage with tasteful décor and beautiful artworks. Lisa also provided a wonderful variety of breakfast provisions from fresh fruit, local produce and freshly made coffee and hot chocolate. It was a real treat to have such a choice of delights. Lisa was helpful with arranging transport and advice on places to visit and eat. I loved the atmosphere and warm feel that Lisa has created in this home away from home. Thank you so much and we hope to return one day..."
796558,50347396,2015-10-11,41636882,Kevin,"I very much enjoyed my stay at Lisa's home. Her space was airy and welcoming! Lisa is a wonderful host. She consistently ensured that my stay was going well, that I was comfortable, and that any questions I had were answered or needs were met. Her home is in a great location in close proximity to SF and in short walking distance of coffee shops, restaurants, shops, etc. I will definitely stay with Lisa should I return to the area!"
796558,52201796,2015-10-26,34579107,Rachel,"Lisa was the most incredible host we have ever experienced. I have no words for how elegantly decorated her home was. I felt like I was tucked away in my own little Victorian world for a moment. It was the perfect walking distance from a plethora of shops and restaurants in a very dog-friendly town. 
Our room was perfectly sized for my boyfriend and I as well as our puppy. The bed was incredible, and she even let us use her washer and dryer! 
Burlingame was the perfect distance from SF and Palo Alto for us to enjoy both cities in two days and come home to this B&B. 
Now to the good stuff.... THE FOOD. Each morning we had fresh breakfast/coffee waiting for us downstairs with all sorts of jams/juices. At night we enjoyed a bonfire with some other guests with tapas set out by Lisa, perfectly topping off our time in Burlingame. 
I would 100% recommend this place to my friends and family. You should take it up before someone else does, especially for such a reasonable price! "
796558,52822018,2015-11-02,18388884,W,"This was my second visit. Candles and water awaited me in my room. Delicious breakfast and suggestions that were helpful to my stay, even a shopping trolley to carry all my extras!"
796558,53231644,2015-11-06,47319356,Shuichiro,"It was wonderful experience at Lisa's house. In spite of arriving late at night because of flight delay, Lisa and her dog welcomed me warmly. "
796558,54327771,2015-11-18,46503812,Sarah,"I stayed with Lisa for 10 days when I moved to Burlingame. She was a fantastic host and so kind and welcoming. She had great suggestions about short road trips, thing to do and see and good local restaurants. Every morning she provided a lovely breakfast and made me feel at home. Her adorable house is a very short walk to Burlingame Ave where there is great shopping. Definitely a great location! "
796558,54557661,2015-11-21,9273223,Robin,"Lisa's goes above expectations to make you feel welcome with luxurious amenities and thoughtful touches. Her home is extraordinarily magical and appointed with necessities for the business or vacation traveler. She's an outstanding host who is easygoing, yet highly attentive...she puts the BnB in Airbnb. 

Thank you Lisa! I look forward to returning."
796558,60652693,2016-01-25,2990955,DeBora,"Lisa was a pleasure to have as a host. She made me feel welcome immediately and I just loved the friendly and cozy atmosphere of her home. I confess to being a dog lover and really enjoyed her sweet Julia and the delightful Luna, a visiting rescue dog, who greeted me upon my arrival.  Lisa's house was quiet and comfortable, I slept very well, every night! Being greeted in the morning with her fantastic fresh fruit, cereal, eggs, fresh brewed tea and coffee and fancy delicious breads and muffins for breakfast was the icing on the cake!
I plan to return to her lovely place the next time I am in the area! "
796558,61500822,2016-02-05,52822521,Zhu,great location and great Lisa.we enjoyed this stay very much.the riom is clean and warm.with lovely dogs and cat.and Lisa is so nice.and the brekefast is hughly recommaned.
796558,63683083,2016-02-25,60144664,Shahab,Lisa is incredible! Breakfast was amazing : ) 
796558,63761856,2016-02-26,53153011,Terri,"Lisa is the perfect host.  Her house is beautiful, light and airy, modern and upscale with a definite feeling of home.  One will never find a better breakfast with so many choices.  She asked what we liked and had everything plus the next morning!  Her fruits were fresh and perfect, the jams, yogurt, breakfast bars ....and eggs anyway we liked.  She placed so many special things for us  about the house, our room, the bath and the kitchen that it took us a while to take it all in!  everything (especially bed linens) was upscale and clean.  We particularly enjoyed walking around the corner to Burlingame Avenue where there are upscale shops, sidewalk cafes and upscale resturants.  The Caltrain within easy walking distance for trips elsewhere.  My husband and I jogged to a park (Coyote Point) on the San Francisco Bay in the  morning..The view of the Bay and San Francisco skyline were beautiful    We will certainly be going back to Lisa's place.  A great value  that exceeded our expectation.  "
796558,65929316,2016-03-18,46162222,Ann,"If you are looking for that perfect place, walkable to downtown with an awesome breakfast spread and a friendly, gracious host, this is it! Dog included, too. My husband and I stayed for two nights and really felt right at home. Everything listed in the description was spot on, and Lisa was open and approachable. She is also a great resource if you need information about the area. We enjoyed the proximity to downtown Burlingame, shops, restaurants, and the off street parking."
796558,67804464,2016-03-31,47834498,Guoku,"小镇非常好,距离图书馆还很近｡房东准备的早餐不亚于星级酒店｡房子有特色,就是主人经常不在家｡入住必须15:00以后｡谢谢Lisa."
796558,71133085,2016-04-23,2421020,Pieter,"We love Lisa! She is great, and so is her super cute cottage! She made us feel totally at home and the place has a bit of the feel of an actual Bed and Breakfast. Lisa is such a natural host/entertainer, you get the feeling that every little detail has been thought of, and the experience flows smoothly. Dog barked a lot, but settled down after a bit. Overall, a great place to stay near the airport! Also very close to the main drag of Burlingame with all kinds of shops, restaurants. (We ate at the Plant restaurant - food was good, service was iffy!)"
796558,71597881,2016-04-26,52043596,霖,"The owner of the house Lisa is kindly and warm hearted, when I first entered the room which Lisa prepare for us we feel it is livable and comfortable, each morning Lisa prepare a hearty breakfast for us,the three days when we lived at Lisa's home left wonderful memories for me and my wife"
796558,72420593,2016-05-02,60144705,Jingjing,"Lisa很好的,提前确定我们的到达时间,并且提前告诉了我们停车位置和wifi密码,房间里给我们准备了一壶水,方便我们喝水｡房间温馨漂亮,周围环境很好,安全安静,而且有很多餐厅和商铺及超市,吃饭､买东西都很方便,而且步行就能到｡早餐也是很棒的,还可以煮鸡蛋吃｡非常愉快的一次入住!"
796558,73111946,2016-05-07,55982840,Jessica,Amazing! Lisa is so welcoming and warming to her lovely home! Our private bedroom and warm and cozy. The bathroom was adorable. Her morning yogurt and coffee tops it off! :) We will certainly be back! 
796558,78454996,2016-06-06,71014890,Michael,Very welcomed. Nice neighborhood
796558,78646458,2016-06-08,512667,Christoffer T,"The stay was so nice and cozy, great breakfast and glowing conversations! Would absolutely go back."
796558,78813656,2016-06-09,66889783,Jesteny-Amber,"This was only our 3rd airbnb and was probably the best one yet on terms of our host. She was very conversational, easy to talk to, super laid back, and great with recommendations. We had to leave super early for a flight in the morning, so we weren't going to be able to eat her hearty breakfast. Instead though, she left us these cute little bags full of fruit and yogurt in the fridge. So thoughtful! Her home was beautiful as well and was only a walk away from the middle of town with all these resaurants. We loved it! Definitely would go back again. "
796558,79338107,2016-06-12,32930844,Phyllis,LISA IS A WONDERFUL HOSTESS AND VERY HELPFUL.  OUR NEGATIVE COMMENTS ARE IN NO WAY REFLECTIVE OF LISA'S HOSPITALITY.
796558,80402325,2016-06-18,70358835,Tanya,"Lisa made the time to make my first experience with Air BnB a remarkable one.  The house was clean, the bed was great and comfortable and Lisa is a great host.  I had no trouble finding a spot to park in front of the house.  I arrived late and she was there to greet me and show me to my room.  I would highly recommend staying with Lisa if you are in the area.  Hugs on the way out.  What more could you ask for?"
796558,81178556,2016-06-21,69133364,Jenifer,"This was our very first Airbnb stay and Lisa has set the bar high! She is so friendly and accommodating, and we were so happy that our first stay was with her. The breakfast spread was delicious (I even found my new favorite kind of yogurt through her!) and really made it feel like home. She had great restaurant & site seeing recommendations and helped us navigate the best way to take public transit into SF. The house was extremely cozy and was the perfect setting to come back to after a long day of sight seeing. The room was calming and the bed was insanely comfortable. We loved waking up to the beautiful California sun streaming into the bedroom! Downtown Burlingame is just a short walk and offers so many great food options as well as cute, local shops. We would definitely stay with Lisa again and recommend it to others as well! "
796558,82745930,2016-06-29,30087064,Takako,Lisa was so welcoming ! Gave me vitamin C when I was really tired from long flight. I had really fun time chatting with Lisa. Oh and breakfast was amazing. The best Airbnb experience ever ! 
796558,83045540,2016-07-01,9140215,Jordan,What a beautiful home! And Lisa was the perfect host. I had a very nice stay.
796558,84419654,2016-07-07,6199109,Nathan,"This place is the cutest! We had a great stay here. There are three bedrooms upstairs and only one bath; luckily, we were there when no one else was. The place is very well decorated, like out of a magazine. Lisa puts the B in AirBnB! The breakfast she laid out is absolutely fantastic!!! I was almost late to work because I was enjoying it so much. We had a great stay here, and will definitely recommend it to anyone."
796558,85836190,2016-07-13,67839972,Alec,"Lisa was an attentive, friendly, and personable host. Her attention to detail was phenomenal and the breakfast spread was great. 

There were a few minor issues, but she did everything in her power to correct them, you've just got to let her know what they are.

Personally I was not a fan of the key system, but it seems not to be a problem."
796558,86921730,2016-07-18,4212573,Suzanne,"Lisa made me feel very welcome. The listing is actually better than described because of her attention to the thoughtful details of every thing a guest could want. The location is great, close to cool shops and cafes in Burlingame. Breakfasts were probably the best breakfasts I've had anywhere in the world! Lisa is an extremely kind, caring host and I highly recommend staying with her. "
796558,90086093,2016-07-31,13147663,Vivi,"Lisa is the best host ever! She treats every guest with love and care - making wonderful breakfasts for us, doing our laundry and even helped me clean my shirt with red-wine stains. Her house is neat and cozy, lovely courtyard and close to Burlingame center with charm. Highly recommended! "
796558,91255795,2016-08-04,82660156,Deborah,"A charming older home with off-street parking, abundant breakfast offerings, a warm and welcoming host , in a top notch location!  Highly recommended"
796558,92005377,2016-08-07,65067258,David,"The host and the house was perfect!  The bed and the bedding were comfy!  
"
796558,92273104,2016-08-08,46778801,Anjum,"Lisa was a wonderful host! She has a beautiful home, stocked with all of the things we could possibly need. When we told her that we had a very early flight, Lisa packed a breakfast for us to take with us! Her home is very convenient for the airport, and also a great hub for anyone who wants to stay just outside of San Francisco. Lisa was wonderfully kind and welcoming, and I would absolutely stay with her again."
796558,93376004,2016-08-12,5823997,Reiko,"Lisa's hospitality was perfect for me.
My room was very clean and comfortable.
Bath room was also clean.
the house is very near from downtown,so I could go cafe and Safeway by walk.
And I used Caltrain some times,the Burlingame Station is very near.
Breakfast was amaizing! Bread,egg,fruits and yogurt were so good.I felt happy every morning.
And I love Lisa's cat and dog.They are soooo cute!
I want to go back there if I stay at San Mateo."
796558,94381212,2016-08-15,82890652,Brenda,"Lisa was great recommend the place, it was great. Lisa is now a friend "
796558,94924958,2016-08-17,5823997,Reiko,"週末を挟んで､2度目の滞在でした｡
Lisaはとても親切な明るいﾎｽﾄで､ｺﾐｭﾆｹｰｼｮﾝがとてもｽﾑｰｽﾞでした｡
早めに到着して荷物だけを置かせてもらうことができましたし､ﾁｪｯｸｱｳﾄ後に荷物を置かせてもらい､空港へ向かう直前に荷物を受け取ることもできました｡
家全体がとても清潔でｵｼｬﾚなｲﾝﾃﾘｱで夢のような楽しい時間でした｡毎朝､ﾊﾟﾝやｼﾞｬﾑ､卵やﾖｰｸﾞﾙﾄ､ﾌﾙｰﾂがおしゃれなﾋﾞｭｯﾌｪ形式で置かれており､目にも美しく､幸せな時間でした｡ｺｰﾋｰも入れてくれました｡慌ただしい朝は､朝食をﾗﾝﾁﾎﾞｯｸｽのようにまとめてくれた日もありました｡お洗濯もお願いでき､お母さんのようでした｡
家の場所も最高で､ｶﾙﾄﾚｲﾝから歩いて5分､商店街にも歩いて5分でｶﾌｪやｽｰﾊﾟｰ､ｵｼｬﾚなﾌﾞﾗﾝﾄﾞｼｮｯﾌﾟやﾚｽﾄﾗﾝがたくさん並んでいる観光地のような場所でした｡
私以外に､一部屋貸していて､宿泊しているｶｯﾌﾟﾙや2人組がいましたが､皆さん良い人達で､時々会話して楽しかったです｡
またこのｴﾘｱに来るときは､こちらに泊まりたいです｡"
796558,95392213,2016-08-19,43352712,Christina,Lisa is amazing.  She went above and beyond anything I expected (& that includes the breakfast spread!).  She is a wonderful host and this home is so charming.  She really pays attention to the details & it feels much more like you are at a quaint bed and breakfast than in someone else's home.  Burlingame is a beautiful town / incredibly safe area and this home is centrally located & makes getting around so easy.  Downtown Burlingame is a 3 minute walk away.  Uber in and out of SF will run you ~$26/one way.
796558,96211750,2016-08-22,35314943,Sebastian,Staying at Lisa's place was probably the best airbnb experience I had so far. The house is beautiful and has a great atmosphere. Lisa is a wonderful host and made us feel very welcome even though we arrived pretty late at night. she helped us out with everything we needed during our stay and then there was the awesome breakfast! 
796558,98006966,2016-08-29,4023396,Carolina  Melendez,"This was my best experience using Airbnb. The place was great, even better than expected, the breakfast amazing and Lisa is a wonderful  and lovely person, who definitely knows how to be a great hostess. My friend and I enjoy our stay very much and would highly recommend it. We really hope to go back one day :)"
796558,98925175,2016-09-02,81001755,Zoe,"Right from the start, Lisa made us feel at home. There were fresh-baked cookies awaiting us in our room (along with mints and fluffy bathrobes) and Lisa was right there to answer every question we had. Lisa anticipates your every need---there are extra amenities in the bathroom, water pitchers in the bedrooms, and everything you could want for breakfast, all presented *beautifully.* The beds are oh-so comfy and the breakfast is DELICIOUS. This was by far our best AirBnb experience. We couldn't recommend it highly enough!  "
796558,100023403,2016-09-06,4025258,Francoise,"Notre second arrêt chez Lisa ..
Lisa est une hôtesse particulièrement chaleureuse et accueillante. Maison très agréablement décorée. Beaucoup d'accessoires sont mis à disposition . Le petit déjeuner est fantastique.
Le partage avec d'autres personnes et Lisa a été très agréable pendant ce séjour.
Une adresse à retenir dans une petite ville pleine de charme, connection avec SF facile par le train."
796558,101003803,2016-09-11,49260545,Christian,"She was a very pleasant host, with a very beautiful house and love for the Detail. 
The breakfast was great. And my wife fall in love with otis, her cat."
