id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25109963,Cozy home in the heart of the Mission,189799327,R&W,,Mission,37.75551,-122.41064,Entire home/apt,325,2,8,2018-10-24,0.51,1,25
25111457,"Deck and Garden,  Private Room",11883320,Kim,,Inner Richmond,37.78009,-122.45534,Private room,120,30,0,,,7,286
25135679,Pet-Friendly One Bedroom in Lower Nob Hill,48005494,Zeus,,Downtown/Civic Center,37.78667,-122.41451,Entire home/apt,155,30,0,,,248,340
25137342,1 Bedroom Apt in Desired Neighborhood,48005494,Zeus,,Downtown/Civic Center,37.78699,-122.41405,Entire home/apt,171,30,1,2019-04-19,0.17,248,347
25137590,Pet-Friendly Studio Apartment in Great Location,48005494,Zeus,,Downtown/Civic Center,37.78673,-122.41425,Entire home/apt,138,30,1,2018-07-06,0.06,248,345
25138752,Studio Apartment in Hayes Valley,48005494,Zeus,,Western Addition,37.7755,-122.43033,Entire home/apt,145,30,0,,,248,346
25139234,Beautiful Studio Apartment in San Francisco,48005494,Zeus,,Western Addition,37.77603,-122.4315,Entire home/apt,145,30,2,2019-05-03,0.21,248,335
25165680,Downtown San Francisco Apt - Marina - Piers,163649438,Demajzae And Ana,,Western Addition,37.78622,-122.42979,Entire home/apt,88,30,3,2019-07-01,0.19,1,279
25167424,Bright Historic Tudor Style Mission Studio,4430421,Landmark,,Mission,37.75395,-122.42467,Entire home/apt,95,30,3,2019-05-20,0.21,102,162
25171138,Prime Noe Valley Bunglow,24137067,Saikat,,Noe Valley,37.74621,-122.43256,Private room,250,1,13,2019-08-29,0.91,1,43
25185500,Sunny Spacious Peaceful Modern Home & Studio in SF,106038293,Julian,,Outer Sunset,37.74645,-122.48944,Entire home/apt,184,30,3,2019-03-28,0.18,1,0
25189704,GG Park Sunny Spacious Private Rm-UCSF/Irving,62034618,Ting Ting,,Outer Sunset,37.76483,-122.47879,Private room,55,30,2,2019-05-11,0.14,15,365
25209725,NEW Cozy Bedroom (5 star amenities) DISCOUNT 15%,63949014,Ronil,,South of Market,37.77056,-122.4078,Private room,195,1,78,2019-09-21,4.67,3,58
25210300,Gorgeous Sunny Victorian Apartment,14840556,Lucy,,Western Addition,37.78622,-122.43602,Entire home/apt,267,30,1,2018-09-01,0.07,1,61
25213152,Cozy Private Room Overlooking Golden Gate Park,6608866,Jessica & Marc,,Outer Richmond,37.77352,-122.49189,Private room,70,2,41,2019-10-06,2.46,2,0
25229521,Beautiful private studio near the beach,71409832,Jacquelyn,,Outer Sunset,37.74699,-122.50413,Entire home/apt,79,2,79,2019-10-03,4.65,1,35
25234139,*Fall Special!  Flat in ❤️ of Mission/Potrero,115689498,Alok,,Mission,37.75914,-122.40781,Entire home/apt,217,30,4,2019-05-14,0.27,1,0
25237201,"Unique Artsy Modern Top Story Condo In Mission, SF",1462572,Parker,,Bernal Heights,37.74813,-122.42023,Entire home/apt,200,3,12,2019-08-12,0.71,1,0
25238517,"Cute Craftsman House, Serene Street, Near Hwys",40441735,Kevin,,Bernal Heights,37.73479,-122.41606,Entire home/apt,250,30,0,,,1,0
25260993,Lower Haight Paradise 2BR,26602240,Sharon,,Western Addition,37.77043,-122.42843,Entire home/apt,298,4,18,2019-08-16,1.10,1,83
25264123,Cozy/Convenient Downtown Studio,4430421,Landmark,,Downtown/Civic Center,37.78443,-122.41121,Entire home/apt,75,30,0,,,102,15
25265335,Spare Bedroom in a Family Home,897571,Luis Alesandro,,Potrero Hill,37.7575,-122.40101,Private room,110,1,7,2019-03-06,0.41,1,0
25279552,"Union Square Timeshare Condo- 1 BR, 2 BA, Sleeps 4",55782784,Kevin,,Financial District,37.78975,-122.40638,Private room,300,2,1,2019-01-10,0.11,36,43
25281570,Union Square Studio Timeshare - Great Location!,55782784,Kevin,,Financial District,37.78935,-122.40646,Private room,300,2,1,2019-03-06,0.13,36,46
25291283,Twin Room in a Nice Neighborhood,22936081,Zemfira,,Ocean View,37.72225,-122.45366,Private room,89,1,83,2019-10-04,5.09,2,358
25294961,#B200 - Bed in shared room for Hackers/Hustlers,139469295,Bed|N|Build 2,,Noe Valley,37.75405,-122.43045,Hotel room,45,30,0,,,5,286
25294964,#F200 - Bed in shared room for Hackers/Hustlers,139469295,Bed|N|Build 2,,Noe Valley,37.75414,-122.42911,Hotel room,45,30,0,,,5,286
25302595,The West Wing Perfect For You San Francisco Ca,36668744,John,,Nob Hill,37.79519,-122.41861,Private room,159,1,86,2019-10-04,5.48,3,11
25318633,"Close to Dolores Park & Mission District, Central Noe Flat",191225880,Ned,,Noe Valley,37.75567,-122.42816,Entire home/apt,349,2,76,2019-10-08,4.63,1,193
25323663,Light-Filled Top Floor Downtown Studio!,4430421,Landmark,,Downtown/Civic Center,37.78421,-122.41015,Entire home/apt,79,30,2,2019-08-21,0.17,102,170
25324336,"Union Square-Timeshare Condo, 1 BR, 2BA, Sleeps 4",55782784,Kevin,,Nob Hill,37.79169,-122.40926,Entire home/apt,300,2,1,2019-01-10,0.11,36,42
25324599,"Union Square - Timeshare Condo- 1BR, 2BA, Sleeps 4",55782784,Kevin,,Downtown/Civic Center,37.78972,-122.40757,Private room,325,2,1,2019-01-10,0.11,36,43
25325150,Super bright single room,335127,Irene,,Noe Valley,37.75052,-122.42648,Private room,79,1,77,2019-09-28,5.73,4,39
25328110,Fully loaded Pac Heights one bedroom apartment!,253059,Marie,,Pacific Heights,37.79267,-122.4244,Entire home/apt,85,30,3,2019-08-25,0.40,1,296
25354314,"3BR: Spacious, Urban Living, Financial Dist (36-4)",24279249,Renee,,Chinatown,37.79455,-122.40719,Entire home/apt,200,30,1,2019-04-27,0.18,5,297
25354581,"2BR: Spacious, Urban Living @ Financial Dist (737)",24279249,Renee,,Chinatown,37.79317,-122.40594,Entire home/apt,118,30,3,2019-09-07,0.22,5,296
25355368,San Francisco three bedroom house,169948922,Heather,,Bernal Heights,37.73437,-122.42486,Entire home/apt,300,30,0,,,1,331
25355921,w#E606 - Beautiful Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.79312,-122.41924,Private room,67,30,1,2018-07-15,0.07,36,352
25355922,w#E607 - Beautiful Private Room in Startup House,141944806,Bed|N|Build #6,,Nob Hill,37.79199,-122.41983,Private room,71,30,0,,,36,365
25356099,"Remodeled 3 BR, 2 BA, 1 parking (up to 16 ft)",175969733,Sat,,Crocker Amazon,37.71093,-122.44473,Entire home/apt,250,2,85,2019-09-21,5.44,3,134
25356321,Peaceful Flat Overlooking Golden Gate Park,6608866,Jessica & Marc,,Outer Richmond,37.77331,-122.49176,Entire home/apt,206,2,10,2019-09-09,0.63,2,3
25356418,"San Francisco (Mission) modern, light-filled loft.",12093570,Robert,,Mission,37.76305,-122.40956,Entire home/apt,249,4,6,2018-08-12,0.38,1,0
25356735,Charming 4 bedrooms home in a great neighborhood,20900027,Noe,,Noe Valley,37.75394,-122.43781,Entire home/apt,325,30,2,2019-08-10,0.12,3,158
25367860,Petite Palace of Music,173448361,Michelle,,Western Addition,37.77335,-122.42561,Entire home/apt,300,30,4,2018-07-13,0.24,1,16
25368785,Chic modern Mission 2BR --FULL SERVICE,6694525,Rawan,,Mission,37.75228,-122.40742,Entire home/apt,175,30,5,2019-08-11,0.34,1,365
25368835,SFSU lake Merced spacious private rm w/garden View,131200418,Lois,,Lakeshore,37.73084,-122.48943,Private room,55,30,2,2018-12-16,0.14,13,317
25372206,City Views and Cable Car Commuting,103340667,Sheena,,Chinatown,37.79106,-122.40808,Entire home/apt,140,30,0,,,37,78
25380342,Charming new apartment in Pacific Heights,191621741,Charles,,Pacific Heights,37.78975,-122.44707,Entire home/apt,200,30,4,2019-08-22,0.28,2,309
25402417,Beautifully minimalist condo with views in SOMA,2415252,Johanna,,South of Market,37.77765,-122.41483,Entire home/apt,350,3,18,2019-06-01,1.25,2,0
25402583,NoPa Ground Floor Studio with Eat-in Kitchen,22092975,Alexandra,,Haight Ashbury,37.77501,-122.44189,Entire home/apt,125,30,4,2019-08-23,0.29,2,165
25403706,Nob Hill Apartment with Garage Parking Available,1692184,Joe & Katrina,,Nob Hill,37.79639,-122.41061,Entire home/apt,500,5,0,,,3,357
25405200,San Francisco Bright Room w/Private Kitchen,29535485,Araceli (Celi),,Pacific Heights,37.78976,-122.43794,Private room,80,30,2,2019-01-29,0.14,1,0
25407024,Union Square Timeshare - Studio,55782784,Kevin,,Nob Hill,37.79058,-122.409,Private room,250,2,0,,,36,43
25419563,In-Law Unit w/Private Bed/Bath/Kitchenette in SF!,28190541,Stephanie,,Ocean View,37.71883,-122.44984,Entire home/apt,123,2,115,2019-10-12,7.37,1,312
25422628,Luxury high rise right by the Bay,6262569,Jacqueline,,Financial District,37.79056,-122.39214,Private room,198,60,0,,,2,365
25432313,"Comfy Bedroom in Sunset, By Beach, Park, and Zoo",188173660,Yijia,,Parkside,37.74439,-122.4914,Private room,69,2,68,2019-09-28,4.18,3,48
25432375,"Lovely Suite in Sunset, Private Entry and Bath",188173660,Yijia,,Parkside,37.74408,-122.48967,Private room,69,2,46,2019-10-13,2.85,3,137
25432800,Family Home in the Portola,146890668,Jd,,Excelsior,37.72582,-122.42009,Entire home/apt,200,2,11,2018-08-14,0.67,1,0
25434116,Luxurious renovated master bedroom D,191314376,Jane,,Outer Sunset,37.76505,-122.48008,Private room,130,1,61,2019-10-11,3.67,5,90
25434591,Luxurious renovated next to GG Park Rm -C,191314376,Jane,,Outer Sunset,37.76382,-122.48002,Private room,90,1,61,2019-10-03,3.65,5,72
25443874,Luxurious  renovated next to GG Park Rm -  B2,191314376,Jane,,Outer Sunset,37.76405,-122.47936,Private room,130,1,60,2019-10-06,6.25,5,32
25447232,Nob Hill-Union Square Studio Timeshare - WorldMark,55782784,Kevin,,Nob Hill,37.79013,-122.40927,Entire home/apt,250,2,1,2019-07-29,0.38,36,43
25447312,Nob Hill-Union Square Timeshare Studio - WorldMark,55782784,Kevin,,Chinatown,37.79176,-122.40874,Entire home/apt,250,2,1,2019-01-10,0.11,36,43
25447328,Union Square - Studio - Convention Convenient,55782784,Kevin,,Downtown/Civic Center,37.79004,-122.40941,Entire home/apt,250,2,2,2019-03-08,0.22,36,43
25447342,Union Square Timeshare Studio - Great Location,55782784,Kevin,,Chinatown,37.79119,-122.40739,Entire home/apt,250,2,0,,,36,42
25447349,Union Square-Nob Hill - Timeshare Studio Condo,55782784,Kevin,,Nob Hill,37.7902,-122.40894,Private room,250,2,1,2019-01-09,0.11,36,42
25447359,Union Square/Nob Hill - Timeshare Studio,55782784,Kevin,,Chinatown,37.79035,-122.40821,Private room,250,2,0,,,36,42
25449566,"Union Square- Timeshare Condo- 1 BR, 2BA, Sleeps 4",55782784,Kevin,,Chinatown,37.79209,-122.40769,Private room,300,2,0,,,36,42
25449652,Union Square/Nob Hill - Timeshare Condo Sleeps 4,55782784,Kevin,,Chinatown,37.79051,-122.40744,Entire home/apt,300,2,1,2019-01-10,0.11,36,42
25459025,TWO TWINS - RM W SHARED BATH IN SF NEAR SFSU,183402283,Mimi,,Ocean View,37.71301,-122.4607,Private room,40,1,61,2019-09-28,3.70,5,143
25459169,#1 BLUE ROOM - RM W/ FULL SIZE BED NEAR SFSU,183402283,Mimi,,Ocean View,37.71298,-122.45903,Private room,70,1,52,2019-09-29,3.13,5,148
25480815,Beautiful Russian Hill Apartment,156365053,Sierra,,Russian Hill,37.80359,-122.42351,Entire home/apt,150,30,2,2018-11-05,0.14,1,347
25485559,"Room#2: cute, private in Super convenient location",156102468,Nanthana,,Outer Mission,37.72774,-122.43396,Private room,69,2,15,2019-09-07,0.92,3,67
25511111,Newly renovated 2bdrm condo in the heart of SF,236978,Tami,,Mission,37.7621,-122.4166,Entire home/apt,335,1,97,2019-10-03,6.29,4,151
25511306,Castro Dream Treehouse,4917431,Morgan,,Castro/Upper Market,37.7601,-122.43777,Entire home/apt,425,2,21,2019-09-26,1.33,1,287
25518503,Sunny Bohemian Garden Home in Bayview,62826939,Jennifer,,Bayview,37.73787,-122.38836,Entire home/apt,350,2,20,2019-09-30,1.57,1,194
25545349,"Converted Living Room, Prime Location, Office area",147523325,Margaret,,South of Market,37.78322,-122.39846,Shared room,45,30,4,2019-09-07,0.29,2,1
25547078,1 BR with Easy Commute to Downtown SF,48005494,Zeus,,Nob Hill,37.79089,-122.42074,Entire home/apt,171,30,1,2018-10-16,0.08,248,337
25547138,1 Bedroom Block Away From Tech Shuttle Stop,48005494,Zeus,,Nob Hill,37.791,-122.42062,Entire home/apt,171,30,0,,,248,282
25547214,Perfect 1 Bedroom for Your Stay in SF,48005494,Zeus,,Nob Hill,37.79124,-122.42093,Entire home/apt,171,30,3,2019-08-11,0.30,248,252
25547908,"Comfy House by Ocean Beach, & Golden Gate Park",187334221,Jenny,,Outer Sunset,37.76331,-122.50451,Private room,79,1,113,2019-09-26,6.82,4,141
25554933,(927 #4) Private bedroom + shared bathroom,1137986,Rebecca,,Nob Hill,37.79536,-122.41153,Private room,80,30,1,2018-10-31,0.09,3,112
25583745,wNH - Bed in shared room for Hackers/Hustlers,141944806,Bed|N|Build #6,,Nob Hill,37.79143,-122.42062,Shared room,44,30,0,,,36,365
25584677,Bright Mission Walk Up Studio!,4430421,Landmark,,Mission,37.75508,-122.41046,Entire home/apt,92,30,2,2019-07-09,0.42,102,133
25592607,Luxurious  renovated next to GG Park Rm- B1,191314376,Jane,,Outer Sunset,37.76491,-122.48064,Private room,73,1,24,2019-10-11,1.48,5,132
25621756,"Modern, brand new condo in the heart of SOMA",10624702,Karim,,South of Market,37.77879,-122.40268,Entire home/apt,599,2,7,2019-09-19,0.57,2,73
25634749,cozy and cute room,187334221,Jenny,,Outer Sunset,37.76356,-122.50509,Private room,72,1,114,2019-09-27,6.95,4,139
25679734,Luxury apartment at the heart of San Francisco!,13268352,Aziz,,South of Market,37.7767,-122.41629,Private room,170,1,56,2019-08-02,3.45,2,8
25679846,"Two Room Suite w/ Wet Bar, Hot Tub in Victorian",6460979,Sarah,,Western Addition,37.78075,-122.43943,Private room,249,1,72,2019-09-26,4.44,5,34
25724703,Beautiful Family Home / Heart of San Francisco,37165726,Dan,,Castro/Upper Market,37.76637,-122.43192,Entire home/apt,600,2,3,2019-08-12,0.20,1,3
25725596,2 Bed 2 Bath Apartment with Private Roof Deck,193477962,Thomas,,Marina,37.79791,-122.42924,Entire home/apt,450,30,0,,,1,365
25728058,"Luxurious, private bed and bath in Design District",6169666,Andrew,,South of Market,37.77093,-122.40464,Private room,171,1,98,2019-10-07,6.04,1,56
25730240,Secret Retreat,4152894,Gena And Jon,,Castro/Upper Market,37.76035,-122.44061,Private room,135,3,38,2019-10-11,2.39,2,162
25733610,Cozy Marina Jewel Box,3153014,Lisa Myshall,,Marina,37.80041,-122.44533,Entire home/apt,158,30,0,,,1,365
25741718,Shared Room in a Large House,59611846,Diana,,Parkside,37.74382,-122.48189,Shared room,38,30,2,2018-12-19,0.14,6,90
25749954,Sunny room facing Golden Gate Park,187334221,Jenny,,Outer Sunset,37.7629,-122.50421,Private room,72,1,122,2019-09-21,7.50,4,131
25774811,Nob Hill/ shared room for 2/twin beds,1682188,Nika & Sergii,,Nob Hill,37.79113,-122.41839,Shared room,40,30,0,,,35,334
25775179,Full private room with  shared bath/Outpost Club,1682188,Nika & Sergii,,Nob Hill,37.79128,-122.41967,Private room,65,30,0,,,35,305
25776536,Master+BathBestPart ofSan Francisco PacHeightsView,629004,Rischie,,Marina,37.79835,-122.42545,Private room,145,2,51,2019-09-19,3.19,3,86
25779484,VILLA LA ROCCA,191612875,Robert,,Marina,37.79789,-122.4385,Private room,86,3,43,2019-09-27,2.67,1,0
25780281,Biggest room in newly remodel Victorian in Mission,40426550,Kagan,,Crocker Amazon,37.70919,-122.44957,Private room,89,30,1,2018-09-30,0.08,3,365
25785670,San Francisco Studio Suite Near Ferry Building,9354894,Ray,,South of Market,37.78862,-122.38892,Entire home/apt,121,365,1,2018-06-12,0.06,3,365
25786409,Quiet Noe Valley Gem - Minutes from it All,5204048,Edoe,,Noe Valley,37.74339,-122.42674,Entire home/apt,157,2,20,2019-08-23,1.26,1,0
25787338,Nob Hill House/private room with full bed,1682188,Nika & Sergii,,Nob Hill,37.78945,-122.41925,Private room,65,30,0,,,35,299
25787417,4-people shared room/at Outpost Club Coliving,1682188,Nika & Sergii,,South of Market,37.77173,-122.41639,Shared room,34,30,0,,,35,365
25798231,Modern apartment in downtown!,13268352,Aziz,,South of Market,37.77657,-122.41564,Entire home/apt,450,1,39,2019-10-11,2.42,2,11
25801232,Condo in SOMA With Rooftop Deck and BBQ,1257432,San Francisco Life,,Financial District,37.78951,-122.39854,Entire home/apt,344,30,2,2019-01-13,0.19,21,365
25801524,"Gorgeous Home, Back Yard to Enjoy - Lower Half Suite with Kitchenette",193888334,Jen,,Outer Sunset,37.74732,-122.49083,Entire home/apt,199,2,41,2019-04-20,2.57,1,123
25808640,Newly remodeled SF home next to John McLaren park,46412254,Mehul,,Visitacion Valley,37.72014,-122.40266,Entire home/apt,155,3,79,2019-10-03,5.33,1,36
25815864,Private luxury master bedroom w/ bath (Rm #2),2164311,James,,Lakeshore,37.73228,-122.47466,Private room,120,1,40,2019-10-04,2.71,3,63
25840507,Dreamforce Deluxe Union Square Suite # 1,5805679,Laurence,,Downtown/Civic Center,37.78827,-122.41166,Entire home/apt,1200,4,0,,,15,4
25841531,Studio Apartment near BART and Tech Shuttles,48005494,Zeus,,Downtown/Civic Center,37.78939,-122.41464,Entire home/apt,127,30,2,2019-08-02,0.50,248,308
25841769,Studio Apartment in Trendy Lower Nob Hill,48005494,Zeus,,Downtown/Civic Center,37.78862,-122.41503,Entire home/apt,125,30,3,2019-03-17,0.23,248,0
25842384,2 Bedroom Apartment in Upscale Pacific Heights,48005494,Zeus,,Western Addition,37.78951,-122.42858,Entire home/apt,206,30,3,2019-02-24,0.22,248,305
25842694,A cozy apartment in San Francisco,57068872,Echo,,Visitacion Valley,37.71233,-122.39951,Entire home/apt,101,30,16,2019-02-25,1.01,1,223
25842862,Charming 2 Bedroom Apartment near Parks & Trails,48005494,Zeus,,Western Addition,37.78811,-122.42982,Entire home/apt,206,30,1,2018-07-22,0.07,248,334
25843260,Family-Friendly 3 Bedroom in Pacific Heights,48005494,Zeus,,Western Addition,37.78868,-122.43031,Entire home/apt,275,30,1,2019-08-12,0.47,248,296
25843736,Room in cozy & casual Potrero Hill home.,115436361,Jenny,,Potrero Hill,37.75486,-122.40013,Private room,125,2,28,2019-10-13,3.03,2,161
25845975,Bernal Heights Family Home,95965269,Michelle,,Bernal Heights,37.73917,-122.41677,Entire home/apt,350,3,8,2019-07-25,0.53,1,0
25864368,Unique Balboa Townhouse,1892430,Jan,,Ocean View,37.72341,-122.45433,Entire home/apt,127,30,1,2018-10-19,0.08,26,365
25866933,Cozy Double Bed Hotel w/Shared Bath,20870285,San Remo,,Russian Hill,37.80318,-122.41479,Private room,159,1,17,2019-09-14,1.27,1,325
25868874,2 Bedroom Apt close to Parks & Shops,48005494,Zeus,,Western Addition,37.78861,-122.42894,Entire home/apt,207,30,1,2018-09-08,0.07,248,313
25869229,3 Bedroom with Views in Pacific Heights,48005494,Zeus,,Western Addition,37.78844,-122.43049,Entire home/apt,265,30,1,2018-07-22,0.07,248,295
25869380,Sunny Home in the Heart of Bernal Village!,277866,Katy,,Bernal Heights,37.73838,-122.41266,Entire home/apt,400,4,7,2019-08-24,0.46,1,50
25869822,Top Floor Apt with Views in Pacific Heights,48005494,Zeus,,Western Addition,37.78824,-122.43039,Entire home/apt,251,30,0,,,248,364
25870802,One Bedroom Apt 600 sf - EZ Transportation,6726221,Brad & Roberta,,West of Twin Peaks,37.74503,-122.45825,Entire home/apt,119,1,58,2019-10-12,6.17,1,144
25871246,PANORAMIC OCEAN VIEW mid-century modern home,4484087,Racquel,,Inner Sunset,37.75729,-122.47611,Entire home/apt,600,3,12,2019-08-29,0.81,3,17
25889791,Master bedroom in the heart of SF,66802755,Keshav,,South of Market,37.77325,-122.40998,Private room,79,30,0,,,1,4
25906963,Big & Bright Room in SF Home,2274526,Erika,,West of Twin Peaks,37.7249,-122.45707,Private room,120,5,0,,,1,0
25907508,Big & Bright Large SF Bedroom in quite area,31607663,Ximena,,West of Twin Peaks,37.72451,-122.45835,Private room,100,5,1,2018-08-14,0.07,4,0
25912297,"Comfortable and Convenient - Location, Parking",11883320,Kim,,Inner Richmond,37.78115,-122.45544,Entire home/apt,230,30,1,2018-09-30,0.08,7,365
25915813,Bernal Delight,359673,Marlita,,Bernal Heights,37.74544,-122.41038,Private room,110,2,70,2019-10-06,4.39,1,46
25919871,NEW  private cozy one bed room apartment,194394010,Vicky,,Excelsior,37.7338,-122.40784,Entire home/apt,125,1,113,2019-10-01,7.64,1,231
25921225,"Bright Pvt Rm&Ba, Best part of San Francisco, View",629004,Rischie,,Pacific Heights,37.79681,-122.4246,Private room,129,2,51,2019-09-14,3.32,3,101
25921865,155Rm3 Quiet Cozy Bedroom w/ Private Bath & Entry,145867343,Ming,,Visitacion Valley,37.7216,-122.40301,Private room,85,1,58,2019-10-06,3.60,3,80
25944549,"2-Bedroom with Living Room, Wet Bar, and Hot Tub",6460979,Sarah,,Western Addition,37.77905,-122.43992,Private room,425,1,56,2019-09-20,3.56,5,35
25945504,Newly renovated top floor 3-bdrm in the Bayview,195017976,Dawna,,Bayview,37.71965,-122.39319,Entire home/apt,199,90,1,2019-02-01,0.12,1,165
25948779,Beautiful and Modern in the Heart of San Francisco,48589875,Ut,,Financial District,37.79098,-122.39738,Private room,235,30,4,2018-08-27,0.27,1,365
25950417,Large Room Sleeps 3,145405692,Helen,,Lakeshore,37.73403,-122.47329,Private room,120,1,16,2019-10-11,1.25,6,17
25952257,"Safe,Quiet,Sunny Rear Mission BART w private patio",151524034,Marc,,Mission,37.75146,-122.41682,Entire home/apt,90,30,3,2019-08-11,0.21,1,302
25975274,Penthouse Master Suite with Captivating City Views,152980706,Jon & Abbey,,Western Addition,37.77869,-122.43721,Private room,225,2,61,2019-09-29,3.87,3,25
25976748,Great Studio Hotel Style Suite in Union Square,70722023,Michael,,Downtown/Civic Center,37.79013,-122.40803,Entire home/apt,95,2,13,2019-10-11,1.06,44,0
25980835,Renovated Cole Valley Apartment,1257432,San Francisco Life,,Haight Ashbury,37.76101,-122.44947,Entire home/apt,179,30,0,,,21,306
26003720,Dreamforce Deluxe Union Square Suite # 2,5805679,Laurence,,Downtown/Civic Center,37.78866,-122.4125,Entire home/apt,1200,4,0,,,15,4
26004362,Entire flat near Golden Gate Park,3892509,Zoe,,Inner Sunset,37.76341,-122.46841,Entire home/apt,300,3,21,2019-09-16,1.54,1,7
26008354,Ashbury Studio,38836,Bernat,,Haight Ashbury,37.76444,-122.44572,Entire home/apt,90,30,5,2019-08-25,0.36,41,318
26012007,Union Square Studio Timeshare - Excellent Location,55782784,Kevin,,Financial District,37.78933,-122.40598,Entire home/apt,250,2,2,2019-01-15,0.20,36,43
26027570,Modern 2BR in SoMa w/ Gym + Doorman by Blueground (SFO 1),107434423,Blueground,,South of Market,37.77869,-122.41341,Entire home/apt,143,30,1,2018-08-05,0.07,170,31
26029679,"Hip Nob Hill 1BR w/ Balcony + Views, near Union Sq",107434423,Blueground,,Downtown/Civic Center,37.78987,-122.41085,Entire home/apt,197,30,1,2018-08-31,0.07,170,283
26032403,2 Bedroom Home near UCSF,48005494,Zeus,,Western Addition,37.78354,-122.44386,Entire home/apt,190,30,1,2019-05-30,0.22,248,0
26033791,Noe Valley Architectural Gem,5929484,Wisam,,Noe Valley,37.75435,-122.43718,Entire home/apt,230,30,5,2019-08-23,0.37,3,252
26035565,Ashbury Palace Apartment 1BED 1BATH,38836,Bernat,,Haight Ashbury,37.76444,-122.44713,Entire home/apt,111,30,1,2018-11-12,0.09,41,359
26040040,Garden Cottage in the Avenues,15259486,Uli,,Inner Richmond,37.78269,-122.4687,Entire home/apt,90,30,3,2019-07-02,0.21,2,94
26043158,"Lovely, Quiet Garden Apt. in FANTASTIC location!",195734431,Maria,,Inner Sunset,37.76531,-122.4624,Entire home/apt,149,3,68,2019-10-07,4.28,1,63
26053810,"Union Square/Nob Hill- Timeshare - 1BR,  Sleeps 4",55782784,Kevin,,Downtown/Civic Center,37.78975,-122.4074,Private room,300,2,0,,,36,40
26053823,Union Square - Timeshare Studio- Great Location,55782784,Kevin,,Financial District,37.79016,-122.4059,Entire home/apt,250,2,6,2019-08-07,0.49,36,48
26053833,Union Square/Nob Hill- Timeshare Studio- WorldMark,55782784,Kevin,,Chinatown,37.79132,-122.40436,Private room,250,2,1,2019-01-10,0.11,36,42
26053840,Union Square- Studio Timeshare - Great Location,55782784,Kevin,,Financial District,37.7896,-122.40631,Entire home/apt,250,2,0,,,36,42
26053850,Union Square Timeshare Studio- Convenient Location,55782784,Kevin,,Financial District,37.78975,-122.40648,Entire home/apt,250,2,2,2019-05-20,0.22,36,42
26055863,Private Sunny Bedroom & Bathroom a block from 22nd St Caltrain station,154399683,Azul,,Potrero Hill,37.75817,-122.39252,Private room,151,2,14,2019-09-23,1.41,3,0
26058962,DREAMFORCE CONFERENCE,195837612,Keri,,Downtown/Civic Center,37.78856,-122.41158,Entire home/apt,422,30,0,,,1,0
26066245,*Union Square Studio - Convention Convenient*,55782784,Kevin,,Financial District,37.7899,-122.40685,Entire home/apt,250,2,1,2019-01-10,0.11,36,41
26076914,"Private Room, Furnished, For 30 Days or More",15396617,Paul,,Inner Richmond,37.78214,-122.47246,Entire home/apt,190,30,0,,,2,0
26084343,Awesome Room in Great Location,4026717,John,,Castro/Upper Market,37.76148,-122.43061,Private room,100,1,83,2019-10-08,5.18,4,330
26084506,"Large, unique home in quiet Portola neighborhood",1857594,William,,Excelsior,37.72875,-122.4175,Entire home/apt,95,3,6,2019-09-29,0.47,2,0
26095551,Twin Peaks Mid-centrury Modern house w/ Bay View,196142120,Aaron,,Twin Peaks,37.74767,-122.44798,Entire home/apt,300,3,31,2019-09-25,1.97,1,0
26099225,Sparkling Sunset Suite - Park/Beach/Train/Gigabit,55550031,Molly,,Outer Sunset,37.75832,-122.49893,Entire home/apt,135,3,13,2019-09-30,0.86,3,51
26102582,"Private Room, Centrally Located",11883320,Kim,,Inner Richmond,37.77994,-122.4535,Private room,120,30,0,,,7,301
26104283,3 Bedroom in Pacific Heights Near Parks,48005494,Zeus,,Western Addition,37.78866,-122.43073,Entire home/apt,275,30,1,2019-02-23,0.13,248,334
26104292,2 Bedroom near Fillmore Street in Pacific Heights,48005494,Zeus,,Western Addition,37.78866,-122.42999,Entire home/apt,232,30,0,,,248,313
26104315,2 Bedroom Apartment in Great Neighborhood,48005494,Zeus,,Western Addition,37.78863,-122.43001,Entire home/apt,232,30,2,2019-09-03,0.16,248,327
26104325,Pacific Heights 3 Bdrm near Public Transportation,48005494,Zeus,,Western Addition,37.78873,-122.4306,Entire home/apt,265,30,0,,,248,355
26104339,3 Bedroom Close to Park and Transportation,48005494,Zeus,,Western Addition,37.789,-122.42911,Entire home/apt,258,30,0,,,248,135
26104357,Spacious 4 Bedroom in Pacific Heights,48005494,Zeus,,Western Addition,37.78901,-122.43038,Entire home/apt,398,30,1,2019-08-31,0.67,248,338
26104515,Sunny treehouse with modern furnishings,1798163,Alexis,,Western Addition,37.77696,-122.4447,Entire home/apt,110,100,0,,,1,270
26105960,Garden level private apartment near Dolores Park,77668947,Mina,,Mission,37.75719,-122.42541,Entire home/apt,115,30,0,,,1,102
26111196,Quiet room in San Francisco Bernal Hill,8077748,Adrian,,Bernal Heights,37.74455,-122.41078,Private room,52,5,15,2019-02-21,1.01,5,0
